STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       1766;20210202;   10;   7.2;   1.9;    3;   7.0;   6;    0.000;   0;   7.9;   7.7;  993.82;    3.2;   99.25;    9.2;    0.3;    0.1;eor
       1766;20210203;   10;   9.4;   3.0;    3;  15.2;   6;    0.000;   0;   7.5;  10.4;  990.63;    8.2;   95.63;    9.6;    6.3;    5.8;eor
       1766;20210204;   10;  10.6;   4.0;    3;   0.0;   6;    0.150;   0;   6.2;   8.4; 1005.21;    6.2;   88.75;    7.9;    1.0;   -1.7;eor
       1766;20210205;   10;   4.6;   1.8;    3;   1.0;   6;    0.133;   0;   6.5;   7.7; 1006.35;    4.3;   91.96;    7.3;    0.1;   -1.7;eor
       1766;20210206;   10;  13.7;   4.1;    3;   9.1;   8;    0.000;   0;   8.0;   5.9; 1005.21;    0.8;   90.29;    3.8;   -2.4;   -2.2;eor
       1766;20210207;   10;  15.4;   5.3;    3;   5.9;   7;    0.000;  15;   8.0;   3.6;  996.92;   -5.0;   84.92;   -2.3;   -6.1;   -6.0;eor
       1766;20210208;   10;  11.5;   3.2;    3;   5.4;   7;    0.000;  22;   8.0;   3.0;  996.98;   -7.1;   83.29;   -5.8;   -9.8;  -13.3;eor
       1766;20210209;   10;   6.2;   1.5;    3;   0.0;   7;    7.083;  27;   3.7;   2.4; 1001.29;  -10.0;   84.00;   -3.9;  -14.8;  -23.0;eor
       1766;20210210;   10;   9.6;   2.3;    3;   0.0;   7;    0.050;  27;   6.6;   3.0; 1007.92;   -7.0;   82.38;   -2.6;  -13.5;  -19.0;eor
       1766;20210211;   10;   4.6;   1.0;    3;   0.0;   0;    8.400;  26;   2.3;   2.7; 1022.97;   -8.0;   82.04;   -1.5;  -13.9;  -22.8;eor
       1766;20210212;   10;   9.8;   2.0;    3;   0.0;   7;    6.733;  23;   2.1;   2.7; 1029.32;   -8.4;   82.88;   -2.8;  -15.2;  -23.7;eor
       1766;20210213;   10;   6.0;   1.5;    3;   0.0;   0;    9.017;  22;   0.3;   2.2; 1034.34;   -8.8;   72.79;   -0.6;  -17.3;  -25.7;eor
       1766;20210214;   10;   7.7;   2.7;    3;   0.0;   0;    7.450;  21;   5.2;   2.8; 1031.44;   -4.0;   62.92;    2.1;  -10.8;  -17.6;eor
       1766;20210215;   10;   8.7;   3.7;    3;   3.1;   8;    0.000;  19;   7.5;   5.0; 1018.66;    1.1;   72.08;    3.9;   -2.4;   -4.8;eor
       1766;20210216;   10;   7.2;   2.9;    3;   1.0;   6;    0.033;  15;   7.6;   8.0; 1009.09;    5.3;   89.96;    8.1;    3.2;    0.9;eor
       1766;20210217;   10;   8.7;   3.7;    3;   0.0;   6;    0.467;   8;   6.9;   9.1; 1008.87;    8.1;   84.67;   10.6;    5.8;    4.0;eor
       1766;20210218;   10;  17.0;   3.7;    3;   2.1;   6;    0.067;   0;   7.3;   8.6; 1005.12;    8.4;   78.88;   11.2;    5.8;    4.4;eor
       1766;20210219;   10;   9.3;   4.0;    3;   0.0;   0;    7.583;   0;   5.5;   8.0; 1009.40;    7.3;   78.92;   10.6;    3.5;    1.4;eor
       1766;20210220;   10;   7.5;   2.8;    3;   0.0;   0;    6.400;   0;   6.5;   9.2; 1007.87;   10.3;   73.71;   16.1;    5.4;    3.4;eor
       1766;20210221;   10;   5.7;   2.1;    3;   0.0;   0;    9.250;   0;   2.1;   8.6; 1008.38;   10.7;   68.58;   18.0;    4.9;    0.1;eor
       1766;20210222;   10;   6.2;   2.5;    3;   0.0;   0;    5.233;   0;   2.8;   7.8; 1013.20;   11.8;   57.71;   18.1;    6.6;    3.3;eor
       1766;20210223;   10;  11.8;   3.5;    3;   0.0;   0;    5.267;   0;   5.8;  10.1; 1022.57;   13.7;   64.29;   18.7;    5.3;    3.7;eor
       1766;20210224;   10;  11.3;   3.3;    3;   0.0;   0;    9.300;   0;   3.2;  10.4; 1022.63;   13.7;   67.46;   19.1;   10.0;    5.5;eor
       1766;20210225;   10;   8.2;   2.4;    3;   5.7;   6;    7.900;   0;   3.9;  10.1; 1020.11;   10.8;   79.33;   17.9;    3.9;    1.1;eor
       1766;20210226;   10;   8.7;   2.8;    3;   0.0;   0;    4.450;   0;   5.2;   7.9; 1026.72;    7.4;   77.71;   11.4;    1.6;   -1.2;eor
       1766;20210227;   10;   5.3;   1.9;    3;   0.0;   0;    0.050;   0;   7.2;   7.6; 1033.29;    5.1;   87.13;    7.8;    2.8;    0.2;eor
       1766;20210228;   10;   7.9;   1.7;    3;   0.0;   0;    5.800;   0;   3.0;   7.4; 1031.35;    4.3;   89.96;   11.1;   -0.9;   -1.9;eor
       1766;20210301;   10;   6.2;   2.0;    3;   0.0;   0;    4.700;   0;   3.1;   7.2; 1028.24;    4.2;   87.29;    9.2;   -0.2;   -3.7;eor
       1766;20210302;   10;   5.8;   1.2;    3;   0.0;   0;   10.150;   0;   0.0;   6.9; 1024.97;    6.2;   76.08;   16.3;   -2.3;   -4.4;eor
       1766;20210303;   10;   7.0;   2.2;    3;   0.0;   6;    3.933;   0;   3.7;   7.7; 1020.58;    7.0;   77.21;   14.1;    1.4;   -2.7;eor
       1766;20210304;   10;   9.3;   2.7;    3;   0.0;   6;    0.000;   0;   7.8;   6.9; 1014.58;    3.3;   90.08;    4.6;    2.2;    2.6;eor
       1766;20210305;   10;   8.2;   3.1;    3;   0.0;   0;   10.383;   0;   1.4;   4.3; 1022.15;    1.3;   65.58;    5.8;   -3.6;   -7.5;eor
       1766;20210306;   10;   4.6;   1.1;    3;   0.0;   0;    4.383;   0;   3.8;   4.9; 1026.52;    1.2;   75.42;    7.6;   -5.6;   -9.0;eor
       1766;20210307;   10;   7.2;   2.1;    3;   0.3;   8;    0.350;   0;   5.7;   5.3; 1018.93;    1.5;   78.88;    5.3;   -3.7;   -7.3;eor
       1766;20210308;   10;   4.5;   1.7;    3;   5.4;   6;    0.083;   0;   7.3;   6.9; 1015.84;    4.1;   84.38;    6.4;    2.2;    2.0;eor
       1766;20210309;   10;   8.7;   2.6;    3;   5.5;   6;    0.000;   0;   7.3;   7.8; 1010.98;    3.9;   95.96;    6.7;    0.6;   -1.3;eor
       1766;20210310;   10;  14.6;   3.3;    3;   2.8;   6;    0.000;   0;   7.7;   7.6; 1008.55;    5.7;   84.79;    9.3;    1.9;    1.7;eor
       1766;20210311;   10;  27.1;   8.6;    3;   2.6;   6;    1.717;   0;   6.9;   8.8;  991.02;    8.7;   78.29;   13.1;    6.2;    5.4;eor
       1766;20210312;   10;  20.2;   7.7;    3;   4.3;   6;    4.117;   0;   6.3;   7.5;  996.69;    6.5;   78.04;    9.4;    4.8;    3.7;eor
       1766;20210313;   10;  23.1;   9.0;    3;   4.9;   8;    3.133;   0;   6.3;   7.6;  987.95;    6.5;   78.00;    8.8;    4.5;    3.0;eor
       1766;20210314;   10;  17.1;   5.7;    3;   7.7;   6;    2.550;   0;   6.7;   7.6; 1000.35;    5.7;   82.42;    8.3;    3.8;    3.0;eor
       1766;20210315;   10;  15.4;   4.9;    3;   1.6;   6;    2.400;   0;   6.5;   7.6; 1005.14;    5.9;   82.79;    9.2;    3.4;    2.4;eor
       1766;20210316;   10;  10.3;   3.9;    3;   1.0;   6;    3.967;   0;   6.7;   6.6; 1015.10;    6.0;   71.21;    9.3;    2.7;   -1.2;eor
       1766;20210317;   10;   9.8;   2.6;    3;   1.0;   8;    2.450;   0;   6.4;   6.9; 1018.41;    4.0;   84.79;    7.4;    1.1;   -1.2;eor
       1766;20210318;   10;   6.7;   2.1;    3;   0.0;   6;    0.033;   0;   6.5;   6.8; 1016.64;    2.8;   90.50;    6.0;   -0.9;   -2.4;eor
       1766;20210319;   10;  10.1;   3.8;    3;   0.0;   6;    7.483;   0;   2.9;   5.3; 1018.35;    3.0;   70.83;    7.7;   -1.7;   -4.5;eor
       1766;20210320;   10;   7.7;   2.5;    3;   0.9;   6;    3.650;   0;   5.3;   5.2; 1021.44;    2.5;   70.58;    7.2;   -4.1;   -6.9;eor
       1766;20210321;   10;  14.7;   5.7;    3;   0.2;   6;    0.200;   0;   7.5;   7.2; 1015.14;    5.8;   77.96;    7.7;    3.9;    2.7;eor
       1766;20210322;   10;  10.6;   3.3;    3;   0.1;   6;    0.200;   0;   7.4;   7.4; 1017.47;    5.6;   81.58;    7.7;    3.6;    2.7;eor
       1766;20210323;   10;   9.3;   2.7;    3;   0.0;   0;    1.850;   0;   5.6;   7.5; 1018.44;    6.6;   77.63;   11.3;    0.8;   -2.7;eor
       1766;20210324;   10;   9.3;   2.5;    3;   0.0;   0;    9.983;   0;   2.3;   7.4; 1015.74;    7.1;   76.46;   15.4;   -0.7;   -3.8;eor
       1766;20210325;   10;   9.3;   2.2;    3;   0.1;   6;    2.817;   0;   5.2;   8.7; 1013.58;    7.9;   82.75;   14.4;    1.0;   -1.6;eor
       1766;20210326;   10;  11.7;   3.6;    3;   1.6;   6;    8.200;   0;   2.5;   8.4; 1009.73;   10.5;   69.63;   16.0;    3.5;   -1.1;eor
       1766;20210327;   10;  26.6;   6.2;    3;   1.7;   8;    3.900;   0;   6.4;   7.0; 1012.46;    6.1;   74.67;   10.5;    1.7;    0.0;eor
       1766;20210328;   10;  15.9;   5.1;    3;   0.0;   6;    0.983;   0;   7.3;   7.3; 1019.26;    9.3;   62.08;   13.2;    4.5;    3.3;eor
       1766;20210329;   10;  12.0;   4.7;    3;   0.0;   0;   11.833;   0;   2.3;   7.8; 1021.44;   13.5;   52.38;   20.0;    6.0;    1.1;eor
       1766;20210330;   10;   5.7;   1.4;    3;   0.0;   0;   11.967;   0;   2.0;   6.9; 1023.48;   12.0;   55.33;   22.2;    1.7;   -1.9;eor
       1766;20210331;   10;   6.5;   1.6;    3;   0.0;   0;   11.867;   0;   1.1;   7.8; 1015.60;   14.6;   50.38;   24.5;    4.7;   -0.5;eor
       1766;20210401;   10;  10.3;   3.5;    3;   0.0;   0;   11.017;   0;   4.5;   8.7; 1014.97;   10.8;   67.79;   15.5;    4.3;   -0.1;eor
       1766;20210402;   10;  10.6;   4.0;    3;   0.3;   6;    0.200;   0;   7.0;   7.0; 1018.38;    5.5;   78.13;    7.8;    3.2;    0.8;eor
       1766;20210403;   10;  11.5;   3.3;    3;   0.0;   6;    4.617;   0;   5.2;   6.6; 1019.82;    6.4;   70.83;   12.9;    1.3;   -1.8;eor
       1766;20210404;   10;  11.0;   3.7;    3;   0.0;   6;    0.000;   0;   7.5;   6.6; 1015.83;    5.7;   72.42;    7.9;    4.2;    3.3;eor
       1766;20210405;   10;  17.3;   7.0;    3;   6.6;   8;    3.217;   0;   7.0;   6.1; 1001.39;    3.0;   80.04;    6.6;   -0.7;   -0.4;eor
       1766;20210406;   10;  15.9;   5.4;    3;   3.0;   7;    4.717;   3;   5.8;   5.8; 1003.49;    1.6;   84.38;    5.2;   -0.4;   -1.3;eor
       1766;20210407;   10;  17.3;   5.6;    3;   2.0;   8;    1.683;   1;   5.7;   6.2; 1007.84;    2.2;   85.83;    7.1;   -1.1;   -2.2;eor
       1766;20210408;   10;  11.3;   4.8;    3;   0.0;   0;    1.250;   0;   6.3;   5.2; 1015.05;    3.9;   67.08;    7.8;    0.2;   -3.0;eor
       1766;20210409;   10;  12.5;   4.2;    3;   0.3;   6;    4.067;   0;   7.0;   6.5; 1007.29;    7.8;   61.96;   13.1;    1.8;   -0.8;eor
       1766;20210410;   10;   8.2;   2.9;    3;  12.7;   6;    0.000;   0;   7.9;   8.6; 1005.97;    6.2;   90.21;    8.7;    4.7;    4.1;eor
       1766;20210411;   10;   9.8;   3.8;    3;   0.9;   6;    0.033;   0;   7.6;   7.8; 1005.71;    5.4;   85.38;    9.3;   -0.1;   -1.7;eor
       1766;20210412;   10;  13.2;   2.9;    3;   1.0;   8;    6.217;   0;   4.8;   5.9; 1019.27;    2.6;   80.58;    8.2;   -1.6;   -3.3;eor
       1766;20210413;   10;  18.0;   3.6;    3;   0.6;   8;    8.417;   0;   3.2;   5.9; 1024.60;    4.1;   74.58;    9.9;   -1.1;   -3.9;eor
       1766;20210414;   10;  11.8;   2.1;    3;   0.1;   8;    9.017;   0;   3.2;   5.9; 1024.19;    2.8;   80.96;    8.9;   -3.0;   -5.7;eor
       1766;20210415;   10;   8.2;   2.4;    3;   0.0;   0;    7.200;   0;   3.5;   5.4; 1023.71;    4.1;   69.75;   10.4;   -3.1;   -6.3;eor
       1766;20210416;   10;   9.8;   3.3;    3;   0.0;   0;    6.917;   0;   6.0;   6.1; 1021.08;    7.4;   61.42;   12.9;    1.9;   -0.9;eor
       1766;20210417;   10;   9.6;   3.0;    3;   0.0;   6;    6.350;   0;   3.6;   6.2; 1018.34;    7.1;   64.21;   13.5;    0.4;   -3.8;eor
       1766;20210418;   10;   7.2;   2.0;    3;   2.4;   6;    4.850;   0;   6.1;   8.4; 1015.07;    9.6;   70.92;   16.5;    2.5;   -1.4;eor
       1766;20210419;   10;   7.7;   1.9;    3;   0.0;   0;    5.717;   0;   5.2;  10.0; 1013.79;   10.6;   79.58;   15.1;    6.0;    2.8;eor
       1766;20210420;   10;   7.0;   1.4;    3;   0.0;   0;    8.650;   0;   2.3;   9.3; 1010.83;   11.4;   71.17;   18.2;    4.2;    0.7;eor
       1766;20210421;   10;  11.3;   3.4;    3;   0.0;   0;    9.517;   0;   4.3;   7.1; 1011.62;    8.6;   64.67;   15.8;    1.9;   -2.1;eor
       1766;20210422;   10;  11.5;   3.9;    3;   0.0;   0;    6.600;   0;   4.6;   6.1; 1018.58;    6.9;   62.08;   12.5;    1.2;   -3.5;eor
       1766;20210423;   10;   8.6;   2.4;    3;   0.0;   0;   10.750;   0;   2.2;   6.1; 1022.11;    6.7;   64.58;   13.4;   -1.0;   -5.2;eor
       1766;20210424;   10;  10.3;   3.0;    3;   0.0;   0;   11.383;   0;   4.4;   6.1; 1020.92;    6.5;   65.17;   12.8;   -0.5;   -4.1;eor
       1766;20210425;   10;   7.7;   3.1;    3;   0.0;   0;    5.550;   0;   4.3;   5.7; 1019.96;    6.5;   59.38;   11.8;    1.7;   -2.5;eor
       1766;20210426;   10;   6.9;   2.1;    3;   0.0;   0;   13.400;   0;   2.7;   5.2; 1013.56;    7.0;   55.67;   13.5;   -2.2;   -6.4;eor
       1766;20210427;   10;   8.6;   2.6;    3;   0.0;   0;   13.533;   0;   1.0;   4.7; 1005.42;    8.9;   42.71;   14.2;    3.5;   -1.7;eor
       1766;20210428;   10;   9.3;   2.8;    3;   0.0;   6;   10.783;   0;   4.1;   5.9;  998.30;   12.1;   43.33;   19.5;    3.0;   -2.5;eor
       1766;20210429;   10;  14.7;   6.2;    3;   1.3;   6;    4.033;   0;   6.8;   8.5;  997.04;   10.1;   70.00;   14.9;    6.5;    5.1;eor
       1766;20210430;   10;   5.7;   1.9;    3;   0.0;   6;    0.183;   0;   7.3;   9.3; 1006.00;    8.8;   82.29;   11.2;    4.0;    0.7;eor
       1766;20210501;   10;   9.4;   2.7;    3;   0.1;   6;    5.350;   0;   6.1;   7.7; 1006.92;    8.6;   71.04;   13.6;    3.9;   -0.8;eor
       1766;20210502;   10;  12.9;   4.2;    3;   0.0;   6;    3.283;   0;   5.3;   6.8; 1010.30;    7.2;   68.63;   12.5;    2.3;   -0.9;eor
       1766;20210503;   10;  13.0;   4.3;    3;   1.1;   6;    4.183;   0;   6.3;   6.4; 1010.33;    8.7;   59.92;   14.4;    0.4;   -3.3;eor
       1766;20210504;   10;  25.2;   9.2;    3;   5.0;   6;    3.100;   0;   6.3;   8.5;  991.58;    9.4;   72.79;   13.2;    7.1;    6.6;eor
       1766;20210505;   10;  21.6;   7.8;    3;   6.1;   8;    5.267;   0;   5.5;   7.2;  996.81;    7.4;   69.46;   11.7;    3.5;   -0.3;eor
       1766;20210506;   10;   7.7;   2.9;    3;   2.4;   6;    5.717;   0;   7.0;   7.1;  999.97;    7.0;   72.42;   11.8;    1.8;    1.9;eor
       1766;20210507;   10;  12.2;   3.7;    3;   0.0;   6;    6.617;   0;   4.5;   7.0; 1006.76;    7.3;   70.67;   13.2;    2.1;   -2.2;eor
       1766;20210508;   10;  12.9;   3.1;    3;   0.4;   6;    4.083;   0;   5.2;   7.8; 1007.60;    8.7;   70.54;   14.6;   -1.2;   -3.8;eor
       1766;20210509;   10;  13.2;   4.1;    3;   0.0;   6;   10.900;   0;   5.4;  12.2;  997.46;   20.1;   53.92;   29.2;    8.6;    5.6;eor
       1766;20210510;   10;  15.8;   4.5;    3;   3.4;   6;    2.050;   0;   7.0;  12.5;  999.20;   18.8;   58.13;   22.5;   13.9;   12.9;eor
       1766;20210511;   10;   6.9;   1.9;    3;   1.9;   6;    0.017;   0;   7.9;  14.8; 1002.41;   13.6;   94.71;   14.6;   12.3;   12.4;eor
       1766;20210512;   10;   9.8;   2.9;    3;   0.0;   0;    4.867;   0;   6.8;  11.8; 1004.23;   13.9;   75.42;   18.3;    8.8;    5.5;eor
       1766;20210513;   10;   6.3;   1.8;    3;   0.1;   6;    6.400;   0;   5.8;  11.0; 1001.28;   13.2;   74.17;   18.1;    6.6;    2.9;eor
       1766;20210514;   10;   7.9;   2.2;    3;   1.3;   6;    6.400;   0;   5.2;  11.0; 1001.15;   10.8;   85.88;   15.6;    7.1;    4.0;eor
       1766;20210515;   10;  12.9;   2.3;    3;   8.1;   6;    2.917;   0;   6.6;  11.0;  997.63;   10.2;   88.96;   14.9;    6.2;    3.4;eor
       1766;20210516;   10;  10.5;   3.3;    3;   3.2;   6;    4.533;   0;   6.6;  10.9;  994.71;   11.5;   81.38;   17.1;    7.0;    4.2;eor
       1766;20210517;   10;  11.3;   3.4;    3;   1.9;   6;    2.633;   0;   6.8;  11.7;  997.11;   11.3;   87.67;   16.4;    7.2;    5.2;eor
       1766;20210518;   10;   7.7;   2.1;    3;   3.5;   6;    2.350;   0;   6.3;  10.8; 1005.81;   10.6;   84.75;   14.5;    6.3;    3.2;eor
       1766;20210519;   10;  12.5;   2.2;    3;   0.8;   6;    3.250;   0;   5.1;  10.2; 1009.98;    9.5;   87.08;   16.4;    3.6;    1.0;eor
       1766;20210520;   10;  11.8;   2.7;    3;   0.1;   6;    7.300;   0;   4.0;   9.7; 1011.36;   11.5;   73.50;   16.8;    3.3;    0.1;eor
       1766;20210521;   10;  18.0;   5.6;    3;   3.2;   6;    4.783;   0;   4.6;   9.4;  997.31;   13.2;   63.38;   17.7;    9.7;    7.9;eor
       1766;20210522;   10;  17.8;   5.8;    3;   9.8;   6;    0.133;   0;   6.7;  10.4;  996.61;   10.6;   81.04;   12.1;    9.2;    8.2;eor
       1766;20210523;   10;  12.7;   3.8;    3;   2.9;   6;    4.567;   0;   6.7;   9.9; 1005.98;   11.4;   75.33;   15.9;    8.8;    6.0;eor
       1766;20210524;   10;  14.4;   4.2;    3;   1.5;   6;    5.733;   0;   6.5;  10.5; 1002.88;   12.9;   71.42;   18.8;    8.6;    5.5;eor
       1766;20210525;   10;  17.7;   4.6;    3;  15.1;   6;    1.650;   0;   6.9;  10.3; 1004.71;    9.8;   84.83;   13.8;    8.4;    7.7;eor
       1766;20210526;   10;  13.4;   5.7;    3;   6.4;   6;    3.217;   0;   6.8;  10.4; 1004.18;   11.2;   79.04;   16.1;    8.6;    8.2;eor
       1766;20210527;   10;  11.0;   5.0;    3;   2.7;   6;    0.183;   0;   7.3;  11.8; 1009.47;   10.5;   92.50;   13.1;    9.1;    8.0;eor
       1766;20210528;   10;   8.2;   2.5;    3;   0.0;   0;    7.683;   0;   4.6;  10.4; 1017.60;   12.2;   75.54;   19.0;    4.9;    2.2;eor
       1766;20210529;   10;   7.0;   2.0;    3;   0.0;   0;    7.000;   0;   3.1;  10.6; 1020.09;   11.8;   77.92;   17.8;    5.5;    3.1;eor
       1766;20210530;   10;   8.2;   2.0;    3;   0.0;   0;   15.033;   0;   0.4;  10.3; 1020.92;   14.7;   65.75;   22.1;    5.5;    2.5;eor
       1766;20210531;   10;   8.9;   2.4;    3;   0.0;   0;   13.833;   0;   0.9;   9.8; 1016.55;   15.9;   60.21;   22.9;    7.9;    4.8;eor
       1766;20210601;   10;   7.7;   2.1;    3;   0.0;   0;   15.250;   0;   2.7;  10.1; 1012.09;   17.8;   53.08;   24.8;    6.7;    3.2;eor
       1766;20210602;   10;   6.2;   1.5;    3;   0.0;   0;   11.683;   0;   4.4;  12.8; 1009.35;   20.7;   55.17;   27.8;   12.6;    9.6;eor
       1766;20210603;   10;   9.1;   2.6;    3;  18.0;   6;    4.317;   0;   6.6;  16.8; 1012.69;   20.4;   70.46;   27.0;   15.5;   12.5;eor
       1766;20210604;   10;   4.6;   1.3;    3;   0.0;   0;    6.183;   0;   6.3;  19.0; 1013.95;   20.9;   78.88;   26.2;   14.9;   13.6;eor
       1766;20210605;   10;   9.3;   3.3;    3;   0.0;   6;    1.800;   0;   7.0;  18.8; 1013.40;   19.3;   83.92;   22.4;   15.6;   15.7;eor
       1766;20210606;   10;   7.0;   3.2;    3;   0.0;   6;    0.000;   0;   7.6;  15.8; 1016.57;   15.7;   88.88;   18.0;   13.9;   14.2;eor
       1766;20210607;   10;   6.2;   2.2;    3;   0.0;   0;    1.133;   0;   7.0;  14.9; 1017.17;   16.7;   79.17;   20.5;   13.6;   12.1;eor
       1766;20210608;   10;   6.3;   1.7;    3;   0.0;   0;    4.000;   0;   5.7;  15.6; 1016.67;   17.8;   77.38;   23.8;   10.9;    8.1;eor
       1766;20210609;   10;   6.7;   1.6;    3;   0.0;   0;   10.167;   0;   4.9;  16.2; 1014.87;   21.0;   67.96;   27.1;   13.8;   12.2;eor
       1766;20210610;   10;   8.7;   2.2;    3;   0.0;   0;   14.733;   0;   4.8;  14.7; 1014.08;   20.9;   62.33;   26.5;   13.2;   10.1;eor
       1766;20210611;   10;   8.2;   2.8;    3;   0.1;   6;   10.467;   0;   4.1;  16.8; 1012.39;   21.0;   69.38;   26.6;   13.7;   11.2;eor
       1766;20210612;   10;  14.9;   4.8;    3;   0.1;   6;    6.883;   0;   5.2;  14.2; 1013.69;   18.2;   68.75;   22.1;   10.4;    7.7;eor
       1766;20210613;   10;   8.9;   1.8;    3;   0.0;   0;   15.383;   0;   0.4;  10.6; 1020.43;   15.9;   61.71;   22.8;    7.5;    3.7;eor
       1766;20210614;   10;   9.6;   2.4;    3;   0.0;   0;   14.900;   0;   3.0;  13.2; 1014.66;   20.2;   59.58;   28.1;    9.7;    5.7;eor
       1766;20210615;   10;   7.0;   2.4;    3;   0.0;   0;    9.617;   0;   6.1;  13.3; 1014.01;   18.4;   65.50;   23.9;   13.5;    8.9;eor
       1766;20210616;   10;   7.0;   1.8;    3;   0.0;   0;   14.417;   0;   5.3;  16.3; 1008.47;   22.4;   62.08;   31.2;   10.3;    6.5;eor
       1766;20210617;   10;   9.3;   3.2;    3;   0.0;   0;   14.817;   0;   2.6;  18.5; 1005.15;   27.8;   53.17;   35.5;   20.0;   16.4;eor
